State,Year,Quarter,Value
LA,1987,3,104.9
LA,1987,4,104.79
LA,1988,1,101.98
LA,1988,2,102.4
LA,1988,3,101.13
LA,1988,4,99.75
LA,1989,1,100.53
LA,1989,2,100.56
LA,1989,3,102.35
LA,1989,4,102.23
LA,1990,1,101.64
LA,1990,2,102.53
LA,1990,3,103.08
LA,1990,4,103.58
LA,1991,1,103.01
LA,1991,2,105.34
LA,1991,3,106.33
LA,1991,4,108.05
LA,1992,1,109.34
LA,1992,2,110.42
LA,1992,3,111.86
LA,1992,4,112.98
LA,1993,1,113.79
LA,1993,2,115.82
LA,1993,3,117.87
LA,1993,4,119.46
LA,1994,1,121.57
LA,1994,2,124.32
LA,1994,3,125.52
LA,1994,4,125.44
LA,1995,1,126.89
LA,1995,2,129.5
LA,1995,3,131.49
LA,1995,4,132.85
LA,1996,1,134.78
LA,1996,2,136.44
LA,1996,3,137.27
LA,1996,4,139.29
LA,1997,1,140.68
LA,1997,2,141.64
LA,1997,3,143.6
LA,1997,4,145.94
LA,1998,1,147.93
LA,1998,2,149.26
LA,1998,3,151.75
LA,1998,4,153.19
LA,1999,1,154.55
LA,1999,2,156.15
LA,1999,3,157.3
LA,1999,4,157.74
LA,2000,1,160.11
LA,2000,2,160.72
LA,2000,3,162.63
LA,2000,4,164.03
LA,2001,1,168.27
LA,2001,2,169.98
LA,2001,3,171.57
LA,2001,4,173.18
LA,2002,1,174.17
LA,2002,2,175.56
LA,2002,3,178.62
LA,2002,4,181.25
LA,2003,1,183.22
LA,2003,2,185.11
LA,2003,3,186.81
LA,2003,4,189.92
LA,2004,1,192.07
LA,2004,2,194.98
LA,2004,3,198.26
LA,2004,4,200.98
LA,2005,1,203.19
LA,2005,2,207.39
LA,2005,3,211.36
LA,2005,4,218.55
LA,2006,1,225.12
LA,2006,2,230.98
LA,2006,3,235.83
LA,2006,4,239.66
LA,2007,1,242.24
LA,2007,2,244.65
LA,2007,3,245.86
LA,2007,4,246.78
LA,2008,1,247.38
LA,2008,2,247.05
LA,2008,3,243.97
LA,2008,4,244.73
LA,2009,1,247.97
LA,2009,2,246.15
LA,2009,3,242.78
LA,2009,4,243.11
LA,2010,1,240.91
LA,2010,2,239.71
LA,2010,3,242.67
LA,2010,4,242.21
LA,2011,1,238.57
LA,2011,2,237.56
LA,2011,3,237.77
LA,2011,4,240.82
LA,2012,1,239.6
LA,2012,2,240.12
LA,2012,3,243.69
LA,2012,4,243.67
LA,2013,1,243.25
LA,2013,2,244.73
LA,2013,3,246.4
LA,2013,4,245.99
LA,2014,1,246.85
LA,2014,2,249.4
LA,2014,3,253.13
LA,2014,4,253.66
LA,2015,1,257.13
LA,2015,2,259.26
LA,2015,3,262.21
LA,2015,4,262.38
LA,2016,1,265.03
LA,2016,2,268.55
LA,2016,3,271.06
LA,2016,4,272.58
LA,2017,1,271.02
LA,2017,2,274.55
LA,2017,3,278.2
LA,2017,4,279.19
LA,2018,1,279.28
LA,2018,2,279.99
LA,2018,3,281.53
LA,2018,4,281.78
LA,2019,1,284.82
LA,2019,2,287.62
LA,2019,3,289.6
LA,2019,4,292.09
LA,2020,1,294.89
LA,2020,2,297.69
LA,2020,3,299.96
LA,2020,4,303.7
LA,2021,1,307.27
LA,2021,2,315.84
LA,2021,3,326.52
LA,2021,4,334.24
LA,2022,1,342.91
LA,2022,2,359.27
LA,2022,3,363.78
MA,1975,1,67.86
MA,1975,2,66.2
MA,1975,3,67.06
MA,1975,4,70.56
MA,1976,1,67.4
MA,1976,2,68.96
MA,1976,3,68.64
MA,1976,4,70.16
MA,1977,1,72.45
MA,1977,2,70.2
MA,1977,3,73.78
MA,1977,4,73.26
MA,1978,1,78.16
MA,1978,2,79.84
MA,1978,3,84.65
MA,1978,4,87.03
MA,1979,1,90.93
MA,1979,2,93.88
MA,1979,3,97.12
MA,1979,4,98.02
MA,1980,1,100
MA,1980,2,103.95
MA,1980,3,108.4
MA,1980,4,108.64
MA,1981,1,112.54
MA,1981,2,118.68
MA,1981,3,121.51
MA,1981,4,121.39
MA,1982,1,123.53
MA,1982,2,124.52
MA,1982,3,126.42
MA,1982,4,127.91
MA,1983,1,130.09
MA,1983,2,135.9
MA,1983,3,142.82
MA,1983,4,148.16
MA,1984,1,156.28
MA,1984,2,164.55
MA,1984,3,174.41
MA,1984,4,180.56
MA,1985,1,190.2
MA,1985,2,204.62
MA,1985,3,217.59
MA,1985,4,231.95
MA,1986,1,241.27
MA,1986,2,253.29
MA,1986,3,265.63
MA,1986,4,278.3
MA,1987,1,287.82
MA,1987,2,295.08
MA,1987,3,303.78
MA,1987,4,306.24
MA,1988,1,309.76
MA,1988,2,314.95
MA,1988,3,313.74
MA,1988,4,316.1
MA,1989,1,313.38
MA,1989,2,311.33
MA,1989,3,316.06
MA,1989,4,316.79
MA,1990,1,312.75
MA,1990,2,303.71
MA,1990,3,298.61
MA,1990,4,291.51
MA,1991,1,288.47
MA,1991,2,285.54
MA,1991,3,282.27
MA,1991,4,284.94
MA,1992,1,284.05
MA,1992,2,280.57
MA,1992,3,282.12
MA,1992,4,282.79
MA,1993,1,280.87
MA,1993,2,282.62
MA,1993,3,283.6
MA,1993,4,285.34
MA,1994,1,285.53
MA,1994,2,282.65
MA,1994,3,282.38
MA,1994,4,279.97
MA,1995,1,281.74
MA,1995,2,286.99
MA,1995,3,291.69
MA,1995,4,293.29
MA,1996,1,296.91
MA,1996,2,297.36
MA,1996,3,298.67
MA,1996,4,302.53
MA,1997,1,305.21
MA,1997,2,309.72
MA,1997,3,314.23
MA,1997,4,318.98
MA,1998,1,323.33
MA,1998,2,330.1
MA,1998,3,338.36
MA,1998,4,343.34
MA,1999,1,350.26
MA,1999,2,361.74
MA,1999,3,376.7
MA,1999,4,385.57
MA,2000,1,401.9
MA,2000,2,414.85
MA,2000,3,430.04
MA,2000,4,440.42
MA,2001,1,452.28
MA,2001,2,466.01
MA,2001,3,481.57
MA,2001,4,491.4
MA,2002,1,505.68
MA,2002,2,524.29
MA,2002,3,539.66
MA,2002,4,551.86
MA,2003,1,562.77
MA,2003,2,571.9
MA,2003,3,582.64
MA,2003,4,607.59
MA,2004,1,617.81
MA,2004,2,632.33
MA,2004,3,662.78
MA,2004,4,673.83
MA,2005,1,688.2
MA,2005,2,704.51
MA,2005,3,715.64
MA,2005,4,720.87
MA,2006,1,721.43
MA,2006,2,712.64
MA,2006,3,707.33
MA,2006,4,709.26
MA,2007,1,703.82
MA,2007,2,693.82
MA,2007,3,680.22
MA,2007,4,680.26
MA,2008,1,676.79
MA,2008,2,655.36
MA,2008,3,639.02
MA,2008,4,639.84
MA,2009,1,640.14
MA,2009,2,624.31
MA,2009,3,613.68
MA,2009,4,614.68
MA,2010,1,611.01
MA,2010,2,609.24
MA,2010,3,612.8
MA,2010,4,612.55
MA,2011,1,603.69
MA,2011,2,596.75
MA,2011,3,599.94
MA,2011,4,600.69
MA,2012,1,596.88
MA,2012,2,595.16
MA,2012,3,599.2
MA,2012,4,602.09
MA,2013,1,603.86
MA,2013,2,609.04
MA,2013,3,615.99
MA,2013,4,619.13
MA,2014,1,623.09
MA,2014,2,636.91
MA,2014,3,644.17
MA,2014,4,648.47
MA,2015,1,654.19
MA,2015,2,662.02
MA,2015,3,672.83
MA,2015,4,676.72
MA,2016,1,684.12
MA,2016,2,693.6
MA,2016,3,706
MA,2016,4,712.42
MA,2017,1,716.19
MA,2017,2,734.94
MA,2017,3,745.29
MA,2017,4,751.25
MA,2018,1,759.85
MA,2018,2,774.21
MA,2018,3,783.76
MA,2018,4,784.75
MA,2019,1,793.98
MA,2019,2,805.89
MA,2019,3,815.24
MA,2019,4,822.75
MA,2020,1,831.37
MA,2020,2,839.89
MA,2020,3,854.8
MA,2020,4,871.93
MA,2021,1,890.89
MA,2021,2,938.72
MA,2021,3,987.75
MA,2021,4,1010.37
MA,2022,1,1036.03
MA,2022,2,1106.72
MA,2022,3,1116.76
MD,1975,1,61.89
MD,1975,2,62.35
MD,1975,3,65.15
MD,1975,4,67.02
MD,1976,1,67.32
MD,1976,2,69.88
MD,1976,3,70.67
MD,1976,4,71.79
MD,1977,1,72.24
MD,1977,2,73.52
MD,1977,3,76.74
MD,1977,4,77.14
MD,1978,1,81.92
MD,1978,2,83.38
MD,1978,3,85.82
MD,1978,4,88.43
MD,1979,1,91.08
MD,1979,2,94.82
MD,1979,3,96.94
MD,1979,4,98.26
MD,1980,1,100
MD,1980,2,103.19
MD,1980,3,104.97
MD,1980,4,107.55
MD,1981,1,110.72
MD,1981,2,112.95
MD,1981,3,111.37
MD,1981,4,114.45
MD,1982,1,106.95
MD,1982,2,108.41
MD,1982,3,106.56
MD,1982,4,111
MD,1983,1,113.53
MD,1983,2,115.59
MD,1983,3,116.79
MD,1983,4,118.17
MD,1984,1,118.83
MD,1984,2,122.87
MD,1984,3,124.31
MD,1984,4,124.77
MD,1985,1,126.79
MD,1985,2,128.68
MD,1985,3,130.91
MD,1985,4,131.19
MD,1986,1,133.84
MD,1986,2,137.67
MD,1986,3,141.15
MD,1986,4,144.87
MD,1987,1,149.02
MD,1987,2,153.38
MD,1987,3,160.26
MD,1987,4,162.62
MD,1988,1,168.05
MD,1988,2,173.99
MD,1988,3,179.61
MD,1988,4,183.82
MD,1989,1,188.44
MD,1989,2,193.2
MD,1989,3,196.72
MD,1989,4,199.95
MD,1990,1,202.34
MD,1990,2,202.99
MD,1990,3,204.01
MD,1990,4,202.81
MD,1991,1,204.22
MD,1991,2,206.34
MD,1991,3,205.76
MD,1991,4,209.78
MD,1992,1,210.55
MD,1992,2,209.19
MD,1992,3,211.15
MD,1992,4,211.84
MD,1993,1,211.28
MD,1993,2,211.94
MD,1993,3,212.63
MD,1993,4,213.49
MD,1994,1,213.88
MD,1994,2,211.79
MD,1994,3,209.85
MD,1994,4,208.03
MD,1995,1,208.12
MD,1995,2,210.84
MD,1995,3,213.33
MD,1995,4,214.88
MD,1996,1,217.47
MD,1996,2,215.07
MD,1996,3,213.27
MD,1996,4,215.85
MD,1997,1,216.64
MD,1997,2,215.57
MD,1997,3,217.42
MD,1997,4,219.94
MD,1998,1,222.68
MD,1998,2,222.47
MD,1998,3,223.77
MD,1998,4,225.98
MD,1999,1,228.44
MD,1999,2,229.34
MD,1999,3,231.37
MD,1999,4,233.97
MD,2000,1,238.43
MD,2000,2,240.98
MD,2000,3,245.41
MD,2000,4,249.2
MD,2001,1,254.96
MD,2001,2,259.95
MD,2001,3,266.83
MD,2001,4,271.15
MD,2002,1,277.91
MD,2002,2,287.04
MD,2002,3,295.98
MD,2002,4,302.03
MD,2003,1,307.81
MD,2003,2,314.47
MD,2003,3,324.04
MD,2003,4,341.56
MD,2004,1,351.09
MD,2004,2,367.55
MD,2004,3,394.54
MD,2004,4,408.16
MD,2005,1,426.27
MD,2005,2,452.15
MD,2005,3,475.59
MD,2005,4,494.73
MD,2006,1,508.39
MD,2006,2,518.82
MD,2006,3,525.84
MD,2006,4,532.65
MD,2007,1,534.36
MD,2007,2,535.37
MD,2007,3,527.66
MD,2007,4,524.78
MD,2008,1,516.75
MD,2008,2,498.91
MD,2008,3,478.68
MD,2008,4,471.49
MD,2009,1,466.79
MD,2009,2,448.65
MD,2009,3,437.54
MD,2009,4,429.93
MD,2010,1,426.65
MD,2010,2,421.41
MD,2010,3,426.79
MD,2010,4,422.71
MD,2011,1,409.92
MD,2011,2,401.82
MD,2011,3,407.86
MD,2011,4,409.76
MD,2012,1,403.89
MD,2012,2,399.94
MD,2012,3,405.38
MD,2012,4,406.88
MD,2013,1,406.87
MD,2013,2,410.6
MD,2013,3,412.17
MD,2013,4,412.9
MD,2014,1,414.11
MD,2014,2,420.68
MD,2014,3,423.52
MD,2014,4,427.18
MD,2015,1,429.7
MD,2015,2,432.66
MD,2015,3,432.58
MD,2015,4,433.65
MD,2016,1,437.42
MD,2016,2,442.22
MD,2016,3,447.94
MD,2016,4,449.42
MD,2017,1,447.19
MD,2017,2,455.45
MD,2017,3,459
MD,2017,4,461.82
MD,2018,1,464.36
MD,2018,2,468.78
MD,2018,3,469.41
MD,2018,4,467.42
MD,2019,1,472.12
MD,2019,2,480.16
MD,2019,3,485.12
MD,2019,4,486.77
MD,2020,1,492.09
MD,2020,2,496.61
MD,2020,3,502.99
MD,2020,4,512.28
MD,2021,1,523.83
MD,2021,2,548.4
MD,2021,3,570.4
MD,2021,4,583.03
MD,2022,1,600.22
MD,2022,2,629.39
MD,2022,3,631.49
ME,1975,1,60.82
ME,1975,2,88.3
ME,1975,3,68.41
ME,1975,4,71.15
ME,1976,1,55.78
ME,1976,2,70.02
ME,1976,3,83.57
ME,1976,4,70.63
ME,1977,1,74.61
ME,1977,2,80.81
ME,1977,3,81.56
ME,1977,4,86.59
ME,1978,1,82.58
ME,1978,2,91.63
ME,1978,3,90.32
ME,1978,4,94.36
ME,1979,1,104.91
ME,1979,2,103.13
ME,1979,3,98.21
ME,1979,4,105.47
ME,1980,1,100
ME,1980,2,104.49
ME,1980,3,109.41
ME,1980,4,105.78
ME,1981,1,119.28
ME,1981,2,113.76
ME,1981,3,108.79
ME,1981,4,117.5
ME,1982,1,105.24
ME,1982,2,114.32
ME,1982,3,109.82
ME,1982,4,113.14
ME,1983,1,114.19
ME,1983,2,119.74
ME,1983,3,125.46
ME,1983,4,131.12
ME,1984,1,132.44
ME,1984,2,138.74
ME,1984,3,142.5
ME,1984,4,140.19
ME,1985,1,145.81
ME,1985,2,150.5
ME,1985,3,156.35
ME,1985,4,164.44
ME,1986,1,167.26
ME,1986,2,173.23
ME,1986,3,180.65
ME,1986,4,188.78
ME,1987,1,196.16
ME,1987,2,204.02
ME,1987,3,214.27
ME,1987,4,221.94
ME,1988,1,227.76
ME,1988,2,229.8
ME,1988,3,236.46
ME,1988,4,237.58
ME,1989,1,238.94
ME,1989,2,241.95
ME,1989,3,244.35
ME,1989,4,246.53
ME,1990,1,243.46
ME,1990,2,238.95
ME,1990,3,234.71
ME,1990,4,237.07
ME,1991,1,230.56
ME,1991,2,233.72
ME,1991,3,229.91
ME,1991,4,232.43
ME,1992,1,233.79
ME,1992,2,229
ME,1992,3,230
ME,1992,4,231.57
ME,1993,1,228.33
ME,1993,2,231.21
ME,1993,3,229.51
ME,1993,4,231.65
ME,1994,1,231.51
ME,1994,2,225.56
ME,1994,3,224.13
ME,1994,4,220.47
ME,1995,1,222.58
ME,1995,2,225.91
ME,1995,3,230.1
ME,1995,4,230.42
ME,1996,1,235.71
ME,1996,2,232.89
ME,1996,3,232.27
ME,1996,4,235.93
ME,1997,1,234.69
ME,1997,2,236.82
ME,1997,3,240.25
ME,1997,4,243.78
ME,1998,1,247.09
ME,1998,2,249.04
ME,1998,3,252.08
ME,1998,4,255.78
ME,1999,1,258.36
ME,1999,2,263.89
ME,1999,3,269.55
ME,1999,4,272.09
ME,2000,1,277.83
ME,2000,2,285.48
ME,2000,3,291.96
ME,2000,4,297.74
ME,2001,1,306.27
ME,2001,2,312.08
ME,2001,3,321.4
ME,2001,4,326.4
ME,2002,1,333.66
ME,2002,2,344.08
ME,2002,3,353.83
ME,2002,4,360.32
ME,2003,1,367.13
ME,2003,2,372.32
ME,2003,3,383.13
ME,2003,4,397.44
ME,2004,1,406.53
ME,2004,2,418.19
ME,2004,3,438.14
ME,2004,4,447.34
ME,2005,1,460.31
ME,2005,2,470.63
ME,2005,3,482.97
ME,2005,4,490.62
ME,2006,1,494.93
ME,2006,2,492.29
ME,2006,3,495.43
ME,2006,4,503.03
ME,2007,1,506.31
ME,2007,2,502.88
ME,2007,3,499.8
ME,2007,4,506
ME,2008,1,508.14
ME,2008,2,499.89
ME,2008,3,488.33
ME,2008,4,485.19
ME,2009,1,489.57
ME,2009,2,478.56
ME,2009,3,467.78
ME,2009,4,462.61
ME,2010,1,459.6
ME,2010,2,453.92
ME,2010,3,459.2
ME,2010,4,460.23
ME,2011,1,452.82
ME,2011,2,445.25
ME,2011,3,448.92
ME,2011,4,451.75
ME,2012,1,446.63
ME,2012,2,442.04
ME,2012,3,443.24
ME,2012,4,444.02
ME,2013,1,446.89
ME,2013,2,448.93
ME,2013,3,446.03
ME,2013,4,443.99
ME,2014,1,445.89
ME,2014,2,449.86
ME,2014,3,457.37
ME,2014,4,455.6
ME,2015,1,461.65
ME,2015,2,464.7
ME,2015,3,467.02
ME,2015,4,470.04
ME,2016,1,474.06
ME,2016,2,478.41
ME,2016,3,488.71
ME,2016,4,493.13
ME,2017,1,496.77
ME,2017,2,500.94
ME,2017,3,510.82
ME,2017,4,516.47
ME,2018,1,522.18
ME,2018,2,531.27
ME,2018,3,538.72
ME,2018,4,540.76
ME,2019,1,545.99
ME,2019,2,558.58
ME,2019,3,566.1
ME,2019,4,573.26
ME,2020,1,578.81
ME,2020,2,587.86
ME,2020,3,600.88
ME,2020,4,622.6
ME,2021,1,641.2
ME,2021,2,681.37
ME,2021,3,730.28
ME,2021,4,752.91
ME,2022,1,780.39
ME,2022,2,836.43
ME,2022,3,860.5
MI,1975,1,60.22
MI,1975,2,62.6
MI,1975,3,63.22
MI,1975,4,62.31
MI,1976,1,62.81
MI,1976,2,64.21
MI,1976,3,64.32
MI,1976,4,65.67
MI,1977,1,67.31
MI,1977,2,68.13
MI,1977,3,71.29
MI,1977,4,72.67
MI,1978,1,75.63
MI,1978,2,79.5
MI,1978,3,83.01
MI,1978,4,86.83
MI,1979,1,91.3
MI,1979,2,96.15
MI,1979,3,99.08
MI,1979,4,99.55
MI,1980,1,100
MI,1980,2,101.9
MI,1980,3,102.87
MI,1980,4,101.77
MI,1981,1,103.24
MI,1981,2,103.49
MI,1981,3,106.27
MI,1981,4,105.34
MI,1982,1,104.58
MI,1982,2,99.65
MI,1982,3,94.55
MI,1982,4,87.77
MI,1983,1,96.65
MI,1983,2,97.11
MI,1983,3,97.26
MI,1983,4,95.13
MI,1984,1,97.55
MI,1984,2,97.16
MI,1984,3,97.26
MI,1984,4,97.47
MI,1985,1,99.69
MI,1985,2,100.78
MI,1985,3,102.68
MI,1985,4,103.79
MI,1986,1,105.43
MI,1986,2,108.79
MI,1986,3,112.07
MI,1986,4,114.54
MI,1987,1,117.52
MI,1987,2,121.45
MI,1987,3,124.07
MI,1987,4,126.1
MI,1988,1,127.91
MI,1988,2,131.13
MI,1988,3,133.3
MI,1988,4,134.46
MI,1989,1,136.51
MI,1989,2,139.35
MI,1989,3,142.66
MI,1989,4,143.22
MI,1990,1,145.35
MI,1990,2,147.66
MI,1990,3,148.58
MI,1990,4,148.94
MI,1991,1,150.72
MI,1991,2,152.76
MI,1991,3,153.96
MI,1991,4,155.85
MI,1992,1,157.11
MI,1992,2,158.14
MI,1992,3,159.31
MI,1992,4,160.54
MI,1993,1,161.16
MI,1993,2,162.4
MI,1993,3,163.83
MI,1993,4,165.23
MI,1994,1,167.08
MI,1994,2,169.88
MI,1994,3,173.21
MI,1994,4,175.36
MI,1995,1,178.51
MI,1995,2,181.99
MI,1995,3,185.29
MI,1995,4,188.4
MI,1996,1,191.09
MI,1996,2,196.39
MI,1996,3,200.9
MI,1996,4,203.58
MI,1997,1,207.06
MI,1997,2,211.54
MI,1997,3,215.21
MI,1997,4,218.26
MI,1998,1,220.73
MI,1998,2,224.93
MI,1998,3,228.66
MI,1998,4,230.79
MI,1999,1,234.47
MI,1999,2,239.56
MI,1999,3,244.37
MI,1999,4,247.38
MI,2000,1,253.03
MI,2000,2,256.59
MI,2000,3,261.13
MI,2000,4,264.88
MI,2001,1,269.04
MI,2001,2,272.53
MI,2001,3,276.14
MI,2001,4,278.41
MI,2002,1,281.86
MI,2002,2,284.98
MI,2002,3,287.61
MI,2002,4,289.44
MI,2003,1,291.63
MI,2003,2,293.89
MI,2003,3,296.5
MI,2003,4,300.82
MI,2004,1,302.83
MI,2004,2,304.92
MI,2004,3,309.1
MI,2004,4,312.47
MI,2005,1,315.04
MI,2005,2,316.79
MI,2005,3,319.47
MI,2005,4,318.7
MI,2006,1,317.4
MI,2006,2,312.2
MI,2006,3,309.82
MI,2006,4,311.4
MI,2007,1,308.87
MI,2007,2,303.19
MI,2007,3,293.57
MI,2007,4,292.38
MI,2008,1,291.58
MI,2008,2,279.59
MI,2008,3,268.26
MI,2008,4,265.47
MI,2009,1,271.03
MI,2009,2,260.48
MI,2009,3,248.69
MI,2009,4,244.38
MI,2010,1,239.6
MI,2010,2,235.77
MI,2010,3,239.87
MI,2010,4,239.27
MI,2011,1,229.53
MI,2011,2,225.71
MI,2011,3,230.32
MI,2011,4,232.1
MI,2012,1,227.59
MI,2012,2,226.47
MI,2012,3,231
MI,2012,4,234.18
MI,2013,1,236.76
MI,2013,2,241.73
MI,2013,3,247.3
MI,2013,4,249.26
MI,2014,1,251.64
MI,2014,2,259.21
MI,2014,3,265.05
MI,2014,4,267.25
MI,2015,1,268.47
MI,2015,2,274.18
MI,2015,3,278.96
MI,2015,4,280.25
MI,2016,1,282.44
MI,2016,2,288.62
MI,2016,3,294.16
MI,2016,4,296.3
MI,2017,1,300
MI,2017,2,308.23
MI,2017,3,314.26
MI,2017,4,316.1
MI,2018,1,320.09
MI,2018,2,328
MI,2018,3,333.17
MI,2018,4,333.94
MI,2019,1,338.33
MI,2019,2,345.21
MI,2019,3,349.42
MI,2019,4,351.89
MI,2020,1,355.19
MI,2020,2,358.94
MI,2020,3,366.81
MI,2020,4,374.39
MI,2021,1,382.29
MI,2021,2,403.76
MI,2021,3,424.53
MI,2021,4,433.96
MI,2022,1,446
MI,2022,2,475.23
MI,2022,3,482.34
MN,1975,1,55.59
MN,1975,2,55.89
MN,1975,3,58.17
MN,1975,4,60.11
MN,1976,1,62.64
MN,1976,2,62.58
MN,1976,3,63.08
MN,1976,4,64.69
MN,1977,1,66.81
MN,1977,2,68.99
MN,1977,3,73.16
MN,1977,4,75.07
MN,1978,1,76.55
MN,1978,2,82.25
MN,1978,3,85.72
MN,1978,4,87.78
MN,1979,1,91.47
MN,1979,2,94.63
MN,1979,3,97.55
MN,1979,4,99.32
MN,1980,1,100
MN,1980,2,102.58
MN,1980,3,106.91
MN,1980,4,104.93
MN,1981,1,101.13
MN,1981,2,100.17
MN,1981,3,103.69
MN,1981,4,106.84
MN,1982,1,89.53
MN,1982,2,91.81
MN,1982,3,98.88
MN,1982,4,106.11
MN,1983,1,109.84
MN,1983,2,111.74
MN,1983,3,111.56
MN,1983,4,109.36
MN,1984,1,113.57
MN,1984,2,113.68
MN,1984,3,115.59
MN,1984,4,115.78
MN,1985,1,116.81
MN,1985,2,118.28
MN,1985,3,115.57
MN,1985,4,119.94
MN,1986,1,121.34
MN,1986,2,120.51
MN,1986,3,124.1
MN,1986,4,123.96
MN,1987,1,126.86
MN,1987,2,129.1
MN,1987,3,130.46
MN,1987,4,129.54
MN,1988,1,131.82
MN,1988,2,133.67
MN,1988,3,133.62
MN,1988,4,134.44
MN,1989,1,134.86
MN,1989,2,136.7
MN,1989,3,138.74
MN,1989,4,139.45
MN,1990,1,139.51
MN,1990,2,139.51
MN,1990,3,140.3
MN,1990,4,140.25
MN,1991,1,142.26
MN,1991,2,143.37
MN,1991,3,143.75
MN,1991,4,146.26
MN,1992,1,146.98
MN,1992,2,147.81
MN,1992,3,149.51
MN,1992,4,150.49
MN,1993,1,151.79
MN,1993,2,153.25
MN,1993,3,155.19
MN,1993,4,156.84
MN,1994,1,157.8
MN,1994,2,160.6
MN,1994,3,161.92
MN,1994,4,162.41
MN,1995,1,164.02
MN,1995,2,167.09
MN,1995,3,170.12
MN,1995,4,172.25
MN,1996,1,174.6
MN,1996,2,175.81
MN,1996,3,177.51
MN,1996,4,179.49
MN,1997,1,181.69
MN,1997,2,183.61
MN,1997,3,187.01
MN,1997,4,189.64
MN,1998,1,192.8
MN,1998,2,194.2
MN,1998,3,198.2
MN,1998,4,200.51
MN,1999,1,203.8
MN,1999,2,209.9
MN,1999,3,216.53
MN,1999,4,219.37
MN,2000,1,225.62
MN,2000,2,232.31
MN,2000,3,238.11
MN,2000,4,242.71
MN,2001,1,249.14
MN,2001,2,255.85
MN,2001,3,263.59
MN,2001,4,267.09
MN,2002,1,272.64
MN,2002,2,279.94
MN,2002,3,286
MN,2002,4,290.39
MN,2003,1,294.4
MN,2003,2,297.82
MN,2003,3,304.78
MN,2003,4,315.78
MN,2004,1,319.58
MN,2004,2,325.83
MN,2004,3,336.77
MN,2004,4,341.71
MN,2005,1,348.35
MN,2005,2,355.45
MN,2005,3,361.97
MN,2005,4,366.06
MN,2006,1,367.9
MN,2006,2,365.9
MN,2006,3,366.19
MN,2006,4,370.15
MN,2007,1,372.15
MN,2007,2,368.11
MN,2007,3,360.43
MN,2007,4,359.05
MN,2008,1,360.59
MN,2008,2,349.56
MN,2008,3,339.06
MN,2008,4,337.99
MN,2009,1,343.98
MN,2009,2,334.01
MN,2009,3,320.55
MN,2009,4,316.25
MN,2010,1,311.48
MN,2010,2,308.66
MN,2010,3,315.61
MN,2010,4,311.48
MN,2011,1,298.52
MN,2011,2,291.74
MN,2011,3,295.52
MN,2011,4,298.45
MN,2012,1,292.98
MN,2012,2,291.02
MN,2012,3,295.7
MN,2012,4,298.94
MN,2013,1,300.1
MN,2013,2,305.72
MN,2013,3,312.13
MN,2013,4,312.41
MN,2014,1,314.31
MN,2014,2,322.27
MN,2014,3,325.48
MN,2014,4,326.54
MN,2015,1,327.41
MN,2015,2,334.32
MN,2015,3,339.36
MN,2015,4,340.18
MN,2016,1,342.13
MN,2016,2,349.93
MN,2016,3,355.26
MN,2016,4,357.2
MN,2017,1,360.7
MN,2017,2,371.18
MN,2017,3,376.34
MN,2017,4,377.74
MN,2018,1,383.1
MN,2018,2,391.91
MN,2018,3,396.59
MN,2018,4,395.9
MN,2019,1,400.63
MN,2019,2,408.15
MN,2019,3,412.79
MN,2019,4,415.11
MN,2020,1,419.12
MN,2020,2,422.41
MN,2020,3,431.26
MN,2020,4,439.03
MN,2021,1,445.93
MN,2021,2,469.76
MN,2021,3,492.47
MN,2021,4,501.22
MN,2022,1,512.48
MN,2022,2,546.65
MN,2022,3,545.46
MO,1975,1,65.42
MO,1975,2,73.77
MO,1975,3,65.6
MO,1975,4,65.16
MO,1976,1,67.1
MO,1976,2,77.51
MO,1976,3,69.43
MO,1976,4,69.26
MO,1977,1,71.48
MO,1977,2,81.41
MO,1977,3,77.55
MO,1977,4,80.32
MO,1978,1,82.67
MO,1978,2,92.78
MO,1978,3,90.09
MO,1978,4,91.01
MO,1979,1,95.99
MO,1979,2,102.62
MO,1979,3,98.52
MO,1979,4,100.5
MO,1980,1,100
MO,1980,2,111.17
MO,1980,3,105.03
MO,1980,4,105.58
MO,1981,1,103.29
MO,1981,2,103.98
MO,1981,3,103.1
MO,1981,4,102.28
MO,1982,1,103.18
MO,1982,2,101.72
MO,1982,3,103.67
MO,1982,4,104.04
MO,1983,1,105.49
MO,1983,2,108.18
MO,1983,3,111.59
MO,1983,4,112.58
MO,1984,1,113.16
MO,1984,2,115.3
MO,1984,3,118.91
MO,1984,4,119.02
MO,1985,1,120.25
MO,1985,2,123.46
MO,1985,3,125.48
MO,1985,4,126.34
MO,1986,1,127.43
MO,1986,2,129.36
MO,1986,3,131.93
MO,1986,4,134.07
MO,1987,1,135.86
MO,1987,2,138.84
MO,1987,3,140.35
MO,1987,4,140.87
MO,1988,1,140.77
MO,1988,2,142.87
MO,1988,3,143.75
MO,1988,4,143.59
MO,1989,1,143.58
MO,1989,2,145.25
MO,1989,3,146.1
MO,1989,4,146.75
MO,1990,1,146.85
MO,1990,2,146.66
MO,1990,3,146.88
MO,1990,4,145.66
MO,1991,1,147.32
MO,1991,2,148.12
MO,1991,3,148.52
MO,1991,4,150.14
MO,1992,1,150.96
MO,1992,2,151.31
MO,1992,3,152.41
MO,1992,4,153.36
